sentence_number,stopword_count,word_length,character_length
49619,14,26,146
49620,3,8,46
49621,3,8,46
49622,5,9,45
49623,5,14,93
49624,5,16,100
49625,13,26,152
49626,10,19,130
49627,12,18,119
49628,11,22,122
49629,8,11,57
49630,1,4,32
49631,13,20,93
49632,11,18,86
49633,4,12,68
49634,9,17,95
49635,2,5,32
49636,6,12,60
49637,7,16,91
49638,2,3,20
49639,7,15,90
49640,7,15,96
49641,4,10,54
49642,10,24,156
49643,1,6,39
49644,5,12,63
49645,2,4,29
49646,11,20,94
49647,7,15,72
49648,5,12,69
49649,8,16,80
49650,2,5,32
49651,5,17,88
49652,9,17,93
49653,0,2,14
49654,0,3,25
49655,3,8,50
49656,5,10,58
49657,7,11,64
49658,1,3,19
49659,2,4,23
49660,6,8,37
49661,0,1,15
49662,1,5,39
49663,4,8,43
49664,8,15,95
49665,7,15,81
49666,6,10,60
49667,4,11,84
49668,8,16,109
49669,13,20,106
49670,6,13,81
49671,2,6,37
49672,2,5,28
49673,1,5,32
49674,1,3,18
49675,4,8,39
49676,2,4,22
49677,3,6,31
49678,2,3,17
49679,0,4,26
49680,8,15,85
49681,6,12,76
49682,8,13,81
49683,3,7,44
49684,4,6,31
49685,3,10,62
49686,10,14,68
49687,3,4,14
49688,5,9,44
49689,2,6,36
49690,1,6,43
49691,7,11,49
49692,2,6,37
49693,6,12,57
49694,8,18,114
49695,7,18,96
49696,11,19,95
49697,1,3,17
49698,1,4,32
49699,1,2,17
49700,2,5,45
49701,1,4,25
49702,1,3,15
49703,1,2,10
49704,4,7,37
49705,1,3,20
49706,4,8,44
49707,15,26,160
49708,7,13,64
49709,8,14,64
49710,13,23,119
49711,6,13,75
49712,6,12,75
49713,2,4,28
49714,2,5,25
49715,2,3,25
49716,0,3,24
49717,5,11,53
49718,13,20,92
49719,1,3,22
49720,14,25,138
49721,7,13,81
49722,2,4,23
49723,2,3,13
49724,4,6,30
49725,2,6,34
49726,2,9,53
49727,12,23,114
49728,3,5,24
49729,7,10,56
49730,0,2,13
49731,1,1,7
49732,2,7,44
49733,2,5,30
49734,4,11,59
49735,7,11,48
49736,3,8,51
49737,3,4,19
49738,7,13,64
49739,3,7,40
49740,2,7,42
49741,5,8,33
49742,10,19,112
49743,2,5,32
49744,8,13,63
49745,1,5,34
49746,6,12,65
49747,3,6,32
49748,10,11,48
49749,6,8,42
49750,10,17,85
49751,5,11,58
49752,11,22,130
49753,9,27,183
49754,14,30,197
49755,6,12,72
49756,18,37,193
49757,0,1,12
49758,10,22,146
49759,10,23,138
49760,3,8,46
49761,2,9,59
49762,0,3,20
49763,5,15,142
49764,9,35,255
49765,5,12,112
49766,17,50,351
49767,1,3,15
49768,12,26,151
49769,6,17,116
49770,2,3,17
49771,7,16,112
49772,5,11,62
49773,6,20,131
49774,1,2,10
49775,0,5,50
49776,3,16,90
49777,5,11,77
49778,10,16,75
49779,3,8,45
49780,13,27,177
49781,32,65,398
49782,4,12,88
49783,10,21,129
49784,5,11,58
49785,12,25,143
49786,9,25,144
49787,9,22,123
49788,29,67,352
49789,3,5,35
49790,3,6,39
49791,13,29,163
49792,12,24,159
49793,1,1,13
49794,18,40,264
49795,1,3,21
49796,1,2,11
49797,5,20,120
49798,11,34,212
49799,4,8,47
49800,7,16,104
49801,5,10,53
49802,2,5,32
49803,24,47,279
49804,10,19,99
49805,4,10,51
49806,1,5,40
49807,1,4,25
49808,4,10,47
49809,7,20,125
49810,23,43,218
49811,0,2,20
49812,2,8,53
49813,3,5,21
49814,2,5,29
49815,0,2,18
49816,8,20,135
49817,24,48,274
49818,4,6,38
49819,10,19,101
49820,5,15,98
49821,4,10,58
49822,9,18,103
49823,6,10,51
49824,4,8,47
49825,6,11,51
49826,17,28,147
49827,4,9,48
49828,4,6,26
49829,3,11,69
49830,6,17,105
49831,2,12,99
49832,4,5,35
49833,6,9,55
49834,1,2,10
49835,4,11,75
49836,1,3,23
49837,6,16,108
49838,6,13,79
49839,1,4,27
49840,1,3,19
49841,1,3,13
49842,1,3,20
49843,13,30,176
49844,4,8,40
49845,13,33,207
49846,3,9,55
49847,3,10,53
49848,17,39,220
49849,2,4,21
49850,6,14,79
49851,1,2,10
49852,4,11,69
49853,0,0,23
49854,14,27,162
49855,4,12,60
49856,14,31,161
49857,2,3,17
49858,6,14,105
49859,7,15,89
49860,2,5,30
49861,7,14,78
49862,6,13,66
49863,9,15,72
49864,6,9,41
49865,15,30,155
49866,8,12,60
49867,7,17,88
49868,7,15,82
49869,8,19,106
49870,0,0,19
49871,10,22,149
49872,4,11,62
49873,13,26,146
49874,0,4,27
49875,9,21,105
49876,8,13,67
49877,6,16,83
49878,3,6,36
49879,3,8,44
49880,3,9,58
49881,7,12,59
49882,5,10,52
49883,4,5,25
49884,2,7,41
49885,1,7,41
49886,8,19,102
49887,10,15,86
49888,5,8,47
49889,22,33,180
49890,1,2,14
49891,2,4,20
49892,1,2,12
49893,3,5,24
49894,2,4,23
49895,0,1,12
49896,1,2,8
49897,3,6,39
49898,8,18,100
49899,3,7,41
49900,1,2,19
49901,18,32,188
49902,3,7,42
49903,9,16,84
49904,18,26,136
49905,1,2,18
49906,1,2,12
49907,2,4,23
49908,1,2,16
49909,1,2,18
49910,5,10,59
49911,2,5,33
49912,4,5,27
49913,5,6,31
49914,2,4,27
49915,5,9,45
49916,2,6,49
49917,3,4,16
49918,0,1,14
49919,1,2,9
49920,1,2,14
49921,3,4,28
49922,0,2,17
49923,9,15,89
49924,6,11,61
49925,1,4,29
49926,2,4,27
49927,5,7,27
49928,0,1,13
49929,5,6,32
49930,3,6,31
49931,3,5,23
49932,1,2,13
49933,5,7,31
49934,9,14,72
49935,2,5,34
49936,5,6,30
49937,3,6,30
49938,3,6,48
49939,5,6,38
49940,5,10,65
49941,2,3,21
49942,0,1,13
49943,1,4,23
49944,3,5,32
49945,2,3,13
49946,5,15,83
49947,0,0,8
49948,18,37,263
49949,23,44,271
49950,14,33,202
49951,19,42,259
49952,20,45,255
49953,2,6,28
49954,6,15,93
49955,5,10,51
49956,9,19,97
49957,6,7,38
49958,2,2,19
49959,2,3,20
49960,2,3,17
49961,1,2,12
49962,7,10,57
49963,6,9,48
49964,3,5,35
49965,0,1,8
49966,15,21,112
49967,2,3,18
49968,6,8,40
49969,3,5,29
49970,6,8,42
49971,8,17,78
49972,18,30,164
49973,16,37,207
49974,10,21,116
49975,2,3,13
49976,4,9,48
49977,7,14,75
49978,6,12,62
49979,5,10,52
49980,9,14,62
49981,5,7,40
49982,4,7,34
49983,20,28,120
49984,5,8,39
49985,13,25,154
49986,8,17,100
49987,15,32,198
49988,7,21,129
49989,4,6,26
49990,5,8,41
49991,20,29,159
49992,5,7,31
49993,11,17,85
49994,10,17,83
49995,9,18,118
49996,9,20,107
49997,3,7,38
49998,3,6,39
49999,0,1,14
50000,4,8,47
50001,13,19,84
50002,1,4,26
50003,11,18,91
50004,2,4,24
50005,19,33,169
50006,2,4,24
50007,3,3,21
50008,5,5,25
50009,2,4,17
50010,8,19,125
50011,3,7,37
50012,10,16,76
50013,6,8,54
50014,3,5,22
50015,1,3,16
50016,2,5,25
50017,1,4,31
50018,0,1,12
50019,1,3,23
50020,4,6,34
50021,1,3,21
50022,0,1,8
50023,0,1,8
50024,2,4,25
50025,5,9,46
50026,4,5,23
50027,8,14,88
50028,9,18,101
50029,7,12,63
50030,6,12,58
50031,0,2,11
50032,4,7,38
50033,2,3,21
50034,11,23,114
50035,6,11,59
50036,7,15,76
50037,3,9,56
50038,5,11,74
50039,11,25,138
50040,9,23,152
50041,9,22,107
50042,6,15,114
50043,3,6,39
50044,3,6,38
50045,3,4,21
50046,6,12,72
50047,3,4,17
50048,17,32,177
50049,13,33,200
50050,7,13,82
50051,5,5,35
50052,1,3,17
50053,12,26,149
50054,4,9,69
50055,3,4,23
50056,2,4,23
50057,2,3,15
50058,10,21,129
50059,8,18,105
50060,4,7,44
50061,3,7,41
50062,0,3,18
50063,8,19,100
50064,5,13,87
50065,1,6,50
50066,1,3,21
50067,0,2,20
50068,14,29,178
50069,9,19,101
50070,19,30,162
50071,22,31,154
50072,5,11,60
50073,18,36,197
50074,8,13,61
50075,14,25,135
50076,9,20,139
50077,13,29,164
50078,11,23,123
50079,4,7,44
50080,7,15,79
50081,11,20,113
50082,10,22,120
50083,7,13,72
50084,11,21,114
50085,11,16,82
50086,12,25,137
50087,11,21,101
50088,11,18,106
50089,3,6,41
50090,4,8,46
50091,15,30,137
50092,22,38,213
50093,9,20,109
50094,3,7,46
50095,14,26,135
50096,9,20,114
50097,15,27,130
50098,11,18,86
50099,4,7,47
50100,8,13,65
50101,8,18,88
50102,21,35,174
50103,6,10,50
50104,14,28,147
50105,11,19,88
50106,14,23,130
50107,15,25,125
50108,8,12,72
50109,13,19,85
50110,24,39,205
50111,9,15,82
50112,3,5,36
50113,11,20,104
50114,6,8,35
50115,15,22,93
50116,16,26,139
50117,7,14,86
50118,5,11,54
50119,3,6,37
50120,6,22,136
50121,2,5,28
50122,12,18,89
50123,25,41,225
50124,14,28,153
50125,11,20,113
50126,10,17,77
50127,7,12,70
50128,12,24,147
50129,11,22,119
50130,10,16,83
50131,4,9,54
50132,11,19,88
50133,9,15,80
50134,4,6,40
50135,1,2,11
50136,4,5,27
50137,5,6,30
50138,3,5,31
50139,2,3,19
50140,3,4,19
50141,7,13,69
50142,4,6,31
50143,1,2,8
50144,3,5,29
50145,3,3,22
50146,8,13,66
50147,6,8,38
50148,5,8,37
50149,4,9,50
50150,5,6,32
50151,1,3,18
50152,15,23,110
50153,10,13,59
50154,9,15,70
50155,6,9,52
50156,1,3,24
50157,12,19,94
50158,10,16,87
50159,9,18,91
50160,9,14,63
50161,0,5,38
50162,9,16,81
50163,4,6,38
50164,32,52,239
50165,5,14,85
50166,11,17,83
50167,5,6,28
50168,8,15,69
50169,13,18,78
50170,3,4,28
50171,3,4,25
50172,4,6,31
50173,3,5,41
50174,4,7,43
50175,8,14,101
50176,12,22,124
50177,26,42,216
50178,10,17,78
50179,17,32,167
50180,15,36,191
50181,10,21,102
50182,4,9,40
50183,18,25,108
50184,8,16,85
50185,4,7,37
50186,7,14,78
50187,14,27,133
50188,1,3,25
50189,1,2,13
50190,2,5,45
50191,2,7,43
50192,7,10,48
50193,2,3,23
50194,3,4,27
50195,4,8,42
50196,16,36,231
50197,9,20,101
50198,14,24,131
50199,10,19,104
50200,3,9,47
50201,4,9,68
50202,11,22,110
50203,9,22,138
50204,5,15,92
50205,0,1,10
50206,1,3,19
50207,4,9,50
50208,6,10,48
50209,4,11,61
50210,5,9,43
50211,14,25,152
50212,4,8,50
50213,1,5,34
50214,5,15,98
50215,9,19,121
50216,4,8,65
50217,10,20,110
50218,5,8,58
50219,14,24,124
50220,12,20,96
50221,3,4,23
50222,4,5,27
50223,19,36,204
50224,6,9,42
50225,14,30,163
50226,4,12,75
50227,12,19,85
50228,12,22,130
50229,6,12,79
50230,8,15,82
50231,15,31,166
50232,9,14,62
50233,17,32,170
50234,2,7,36
50235,6,16,84
50236,13,21,109
50237,8,13,68
50238,6,13,74
50239,23,37,186
50240,7,13,63
50241,3,6,26
50242,10,17,92
50243,6,15,86
50244,23,45,244
50245,6,12,71
50246,8,17,107
50247,2,3,22
50248,1,5,30
50249,4,12,91
50250,9,13,68
50251,9,21,123
50252,23,41,230
50253,3,5,27
50254,3,4,23
50255,1,1,4
50256,6,11,63
50257,4,9,49
50258,8,15,86
50259,1,3,19
50260,5,9,59
50261,7,13,64
50262,2,4,22
50263,1,2,12
50264,4,8,47
50265,1,2,9
50266,12,19,104
50267,2,4,27
50268,2,8,46
50269,11,24,129
50270,8,20,118
50271,4,6,33
50272,11,21,112
50273,2,4,31
50274,3,5,33
50275,14,23,100
50276,3,5,23
50277,4,8,47
50278,0,0,1
50279,10,18,102
50280,6,9,41
50281,4,8,44
50282,3,6,32
50283,3,9,59
50284,6,13,71
50285,5,10,56
50286,5,8,43
50287,18,32,167
50288,10,19,119
50289,10,23,138
50290,18,34,174
50291,11,25,143
50292,13,26,158
50293,2,7,39
50294,8,20,116
50295,6,14,80
50296,12,20,96
50297,13,26,133
50298,3,6,34
50299,19,36,209
50300,1,5,32
50301,2,4,34
50302,4,9,62
50303,0,0,3
50304,4,8,58
50305,0,0,3
50306,4,9,60
50307,1,2,9
50308,2,4,26
50309,5,8,38
50310,10,28,172
50311,6,15,102
50312,4,8,49
50313,1,3,24
50314,1,3,18
50315,2,6,35
50316,1,3,19
50317,4,10,83
50318,10,17,85
50319,4,11,66
50320,10,23,154
50321,12,26,136
50322,29,60,337
50323,3,4,18
50324,19,46,271
50325,8,17,88
50326,7,11,63
50327,3,5,29
50328,1,3,29
50329,1,5,32
50330,4,6,30
50331,6,11,66
50332,7,14,79
50333,3,7,46
50334,7,11,63
50335,9,17,113
50336,1,2,13
50337,4,14,89
50338,2,7,59
50339,1,5,32
50340,23,42,222
50341,7,11,56
50342,9,20,106
50343,2,8,54
50344,4,11,79
50345,4,11,60
50346,12,27,163
50347,7,17,101
50348,0,0,18
50349,8,18,101
50350,7,19,100
50351,1,2,9
50352,3,9,62
50353,12,23,129
50354,3,8,70
50355,4,8,40
50356,9,17,96
50357,5,10,53
50358,8,17,94
50359,6,11,55
50360,3,4,18
50361,3,7,41
50362,4,8,45
50363,3,8,49
50364,7,15,85
50365,6,12,64
50366,7,16,82
50367,15,23,116
50368,4,7,49
50369,1,3,24
50370,3,9,65
50371,5,10,54
50372,4,10,58
50373,16,24,122
50374,8,16,83
50375,5,7,44
50376,5,12,59
50377,6,10,51
50378,3,6,39
50379,1,2,13
50380,8,12,58
50381,4,6,32
50382,1,3,20
50383,5,10,63
50384,5,8,45
50385,3,6,33
50386,6,9,43
50387,4,7,43
50388,5,12,75
50389,2,5,34
50390,0,1,16
50391,1,2,17
50392,5,11,56
50393,1,4,27
50394,5,7,34
50395,13,25,141
50396,11,16,83
50397,10,15,88
50398,5,9,50
50399,6,10,54
50400,15,26,152
50401,5,14,82
50402,7,15,78
50403,5,12,75
50404,6,10,55
50405,9,15,82
50406,13,23,131
50407,3,5,31
50408,2,4,20
50409,9,17,94
50410,1,2,11
50411,4,8,57
50412,14,25,121
50413,19,31,154
50414,6,12,73
50415,11,18,97
50416,3,6,34
50417,3,10,55
50418,5,8,48
50419,10,25,148
50420,11,25,153
50421,14,25,135
50422,2,5,40
50423,4,7,34
50424,6,11,62
50425,12,24,126
50426,4,6,28
50427,4,8,49
50428,4,7,36
50429,4,12,73
50430,10,25,156
50431,3,7,47
50432,1,4,26
50433,6,11,57
50434,5,11,65
50435,9,19,108
50436,7,17,94
50437,15,28,151
50438,6,13,77
50439,6,15,88
50440,6,13,83
50441,2,5,33
50442,9,17,94
50443,8,13,82
50444,15,31,172
50445,4,8,44
50446,5,10,53
50447,11,23,136
50448,3,7,38
50449,8,14,85
50450,8,17,107
50451,7,15,74
50452,10,24,140
50453,3,6,30
50454,5,10,54
50455,4,8,41
50456,5,11,63
50457,2,5,30
50458,6,17,96
50459,4,5,22
50460,8,16,83
50461,6,11,58
50462,6,13,86
50463,3,7,40
50464,1,5,37
50465,1,4,27
50466,5,15,90
50467,16,26,138
50468,14,22,112
50469,9,14,70
50470,7,17,90
50471,3,6,39
50472,12,20,109
50473,15,27,122
50474,3,7,33
50475,7,14,78
50476,6,14,85
50477,8,12,69
50478,8,18,90
50479,4,9,55
50480,5,11,62
50481,7,12,61
50482,8,17,89
50483,1,4,24
50484,13,24,126
50485,1,4,24
50486,2,6,29
50487,5,12,57
50488,11,21,119
50489,4,7,41
50490,9,17,82
50491,5,15,90
50492,12,25,129
50493,6,15,88
50494,4,11,75
50495,5,13,78
50496,1,4,21
50497,4,7,32
50498,12,22,129
50499,9,20,104
50500,5,13,73
50501,9,17,89
50502,14,31,172
50503,2,5,31
50504,3,4,24
50505,11,22,102
50506,6,11,77
50507,3,12,91
50508,6,14,80
50509,2,4,24
50510,1,4,28
50511,7,15,88
50512,4,11,70
50513,10,21,110
50514,7,13,64
50515,3,14,90
50516,6,9,48
50517,11,23,148
50518,9,18,94
50519,4,11,65
50520,3,8,61
50521,9,18,103
50522,4,13,83
50523,11,21,118
50524,5,10,60
50525,3,7,36
50526,1,4,32
50527,19,36,218
50528,6,11,58
50529,4,10,53
50530,4,6,30
50531,2,6,39
50532,11,26,152
50533,5,7,42
50534,6,17,112
50535,12,27,200
50536,9,17,116
50537,7,11,65
50538,7,18,119
50539,11,21,113
50540,17,36,233
50541,7,14,85
50542,5,10,57
50543,2,5,36
50544,3,8,40
50545,3,3,15
50546,6,15,86
50547,11,27,155
50548,1,2,22
50549,2,4,23
50550,9,16,82
50551,0,1,13
50552,9,18,102
50553,3,6,37
50554,6,13,73
50555,6,12,71
50556,4,9,54
50557,4,6,49
50558,5,10,47
50559,7,17,111
50560,0,0,13
50561,5,9,56
50562,14,24,121
50563,11,20,95
50564,10,15,80
50565,22,44,235
50566,11,18,95
50567,6,11,71
50568,10,17,86
50569,1,2,12
50570,8,13,63
50571,3,5,29
50572,3,9,54
50573,9,16,74
50574,11,21,114
50575,7,13,70
50576,3,5,29
50577,4,7,34
50578,3,7,41
50579,15,34,184
50580,6,10,51
50581,1,2,10
50582,8,16,84
50583,9,18,92
50584,5,6,33
50585,4,11,68
50586,4,9,55
50587,16,38,217
50588,4,9,49
50589,4,7,37
50590,2,3,21
50591,3,10,61
50592,8,15,75
50593,10,26,146
50594,4,8,50
50595,2,6,34
50596,3,3,23
50597,8,18,88
50598,10,22,112
50599,5,6,28
50600,14,26,150
50601,7,10,43
50602,14,20,98
50603,2,4,22
50604,14,30,163
50605,14,24,124
50606,5,10,69
50607,5,9,44
50608,6,17,113
50609,4,8,49
50610,4,8,47
50611,3,5,35
50612,8,14,72
50613,9,15,85
50614,4,8,51
50615,9,20,105
50616,7,12,57
50617,8,16,86
50618,5,10,64
50619,10,16,73
50620,0,0,1
50621,11,28,175
50622,21,37,202
50623,5,10,49
50624,5,11,73
50625,14,28,142
50626,8,14,108
50627,0,0,1
50628,25,41,239
50629,16,31,174
50630,14,30,178
50631,6,11,62
50632,10,22,138
50633,8,16,82
50634,8,20,125
50635,3,6,32
50636,4,7,36
50637,1,2,15
50638,4,9,68
50639,6,16,111
50640,2,4,22
50641,7,16,78
50642,12,22,112
50643,7,14,86
50644,4,7,34
50645,8,22,110
50646,10,21,105
50647,11,17,102
50648,8,21,120
50649,4,11,69
50650,4,10,59
50651,9,14,63
50652,9,14,70
50653,4,9,62
50654,3,5,24
50655,1,3,24
50656,1,2,16
50657,2,3,16
50658,5,12,64
50659,10,19,108
50660,7,12,62
50661,0,2,13
50662,13,26,140
50663,8,14,80
50664,7,11,70
50665,2,4,26
50666,2,6,39
50667,4,7,41
50668,2,7,48
50669,11,18,90
50670,3,10,69
50671,12,24,133
50672,11,20,107
50673,11,19,96
50674,15,34,188
50675,6,16,83
50676,13,29,173
50677,17,32,170
50678,11,18,88
50679,16,28,140
50680,8,17,93
50681,6,13,79
50682,13,25,146
50683,3,7,47
50684,3,12,75
50685,4,6,40
50686,0,2,13
50687,4,9,52
50688,6,9,47
50689,22,31,145
50690,12,30,178
50691,4,7,36
50692,5,9,53
50693,2,4,23
50694,4,6,40
50695,5,12,75
50696,3,7,43
50697,5,12,71
50698,11,21,92
50699,15,30,166
50700,16,28,151
50701,13,33,192
50702,10,17,90
50703,8,18,97
50704,1,5,30
50705,4,6,37
50706,1,4,22
50707,13,29,153
50708,9,18,103
50709,12,20,94
50710,7,18,105
50711,4,10,65
50712,10,21,106
50713,5,12,69
50714,7,13,77
50715,3,4,30
50716,1,3,14
50717,6,10,48
50718,5,9,51
50719,6,12,66
50720,1,2,21
50721,4,10,55
50722,4,6,34
50723,1,1,13
50724,4,8,46
50725,13,29,174
50726,4,4,24
50727,4,8,40
50728,4,4,18
50729,4,6,30
50730,15,31,188
50731,12,24,139
50732,3,12,67
50733,12,22,129
50734,0,2,18
50735,19,35,172
50736,7,13,62
50737,3,6,55
50738,7,13,71
50739,7,23,132
50740,5,14,77
50741,7,16,78
50742,14,27,140
50743,8,15,73
50744,9,17,90
50745,4,13,74
50746,7,18,102
50747,8,19,103
50748,3,7,36
50749,5,9,47
50750,12,25,146
50751,3,5,24
50752,1,2,23
50753,0,2,14
50754,1,2,19
50755,8,16,77
50756,4,8,39
50757,7,12,66
50758,17,40,225
50759,6,12,58
50760,6,8,43
50761,1,2,12
50762,3,9,55
50763,4,10,57
50764,4,9,47
50765,6,11,65
50766,9,10,50
50767,2,5,29
50768,0,3,20
50769,8,16,84
50770,0,8,62
50771,15,30,175
50772,8,21,118
50773,4,12,80
50774,3,8,45
50775,9,14,69
50776,12,22,121
50777,10,19,96
50778,27,55,287
50779,1,4,31
50780,13,25,122
50781,11,18,85
50782,2,3,23
50783,5,14,86
50784,9,21,114
50785,18,36,193
50786,12,24,127
50787,10,18,93
50788,12,22,124
50789,8,11,50
50790,14,21,104
50791,17,26,139
50792,4,6,31
50793,1,5,32
50794,7,11,55
50795,2,7,58
50796,12,18,89
50797,1,3,22
50798,3,5,28
50799,8,13,70
50800,0,1,9
50801,2,5,33
50802,16,35,207
50803,3,7,42
50804,7,14,77
50805,15,25,136
50806,3,3,20
50807,1,4,24
50808,7,13,73
50809,4,6,45
50810,8,18,108
50811,14,23,118
50812,2,2,13
50813,0,0,2
50814,2,4,22
50815,9,15,88
50816,4,6,47
50817,2,4,24
50818,6,13,71
50819,7,14,93
50820,10,19,105
50821,6,9,51
50822,4,7,49
50823,5,7,33
50824,7,12,57
50825,9,15,83
50826,3,6,41
50827,3,7,34
50828,5,9,61
50829,16,28,157
50830,7,11,53
50831,7,10,49
50832,18,30,171
50833,63,132,754
50834,22,42,242
50835,5,7,36
50836,26,47,270
50837,15,22,108
50838,11,15,76
50839,16,26,141
50840,8,19,105
50841,8,15,75
50842,13,27,139
50843,4,7,33
50844,23,39,212
50845,5,8,41
50846,7,11,62
50847,2,4,24
50848,6,11,68
50849,1,3,20
50850,11,15,65
50851,6,12,67
50852,7,13,73
50853,1,2,11
50854,22,41,252
50855,5,11,59
50856,5,13,74
50857,12,22,128
50858,4,6,29
50859,22,37,223
50860,3,7,37
50861,8,17,87
50862,5,8,48
50863,10,16,87
50864,12,23,113
50865,10,19,115
50866,13,26,143
50867,2,4,20
50868,3,6,32
50869,2,3,26
50870,6,14,76
50871,13,27,178
50872,15,30,164
50873,4,6,33
50874,3,8,57
50875,7,11,57
50876,20,39,227
50877,5,9,49
50878,9,17,97
50879,18,39,225
50880,4,7,40
50881,8,13,77
50882,16,25,132
50883,3,6,29
50884,5,9,50
50885,6,14,86
50886,19,35,184
50887,4,8,45
50888,8,15,76
50889,11,21,125
50890,3,9,74
50891,8,12,68
50892,5,12,63
50893,6,11,64
50894,8,12,64
50895,2,4,26
50896,4,7,36
50897,13,27,133
50898,8,14,74
50899,6,10,53
50900,4,6,32
50901,8,18,102
50902,1,4,26
50903,7,15,81
50904,7,17,103
50905,5,8,44
50906,12,20,107
50907,7,15,82
50908,12,21,121
50909,2,8,47
50910,1,6,48
50911,3,11,77
50912,7,18,102
50913,11,24,140
50914,20,41,247
50915,13,28,145
50916,6,14,82
50917,3,9,67
50918,6,13,97
50919,2,3,17
50920,7,14,82
50921,0,6,64
50922,14,32,178
50923,6,12,64
50924,11,14,56
50925,3,5,25
50926,3,4,29
50927,1,3,18
50928,4,8,54
50929,3,8,57
50930,13,27,180
50931,3,6,32
50932,4,4,22
50933,4,8,39
50934,9,14,67
50935,4,10,58
50936,8,14,80
50937,11,19,111
50938,2,4,23
50939,4,6,38
50940,4,8,35
50941,7,11,57
50942,6,12,64
50943,2,5,52
50944,0,4,36
50945,3,5,30
50946,18,27,140
50947,4,6,32
50948,2,3,17
50949,1,3,19
50950,15,22,115
50951,10,22,147
50952,6,10,43
50953,4,7,40
50954,5,8,39
50955,0,2,19
50956,2,6,34
50957,6,14,89
50958,4,9,63
50959,1,4,32
50960,3,5,30
50961,3,4,17
50962,9,17,94
50963,1,6,51
50964,8,16,106
50965,2,7,35
50966,12,20,99
50967,3,4,25
50968,1,3,23
50969,0,2,24
50970,7,11,54
50971,9,21,119
50972,15,30,152
50973,11,30,191
50974,22,36,177
50975,14,23,118
50976,6,16,94
50977,8,20,106
50978,0,7,58
50979,11,22,123
50980,2,5,36
50981,6,11,62
50982,5,11,64
50983,3,9,61
50984,6,15,91
50985,32,44,220
50986,3,6,42
50987,3,5,28
50988,6,12,79
50989,5,8,42
50990,6,11,57
50991,16,30,171
50992,14,26,144
50993,19,31,154
50994,2,6,41
50995,5,11,67
50996,1,5,37
50997,3,7,34
50998,2,4,20
50999,1,3,21
51000,12,21,114
51001,1,5,39
51002,2,5,28
51003,1,1,12
51004,1,2,10
51005,4,6,31
51006,4,9,53
51007,7,20,135
51008,3,4,26
51009,0,3,26
51010,4,14,91
51011,6,13,72
51012,8,14,80
51013,10,22,141
51014,8,16,92
51015,11,17,88
51016,5,6,35
51017,1,2,10
51018,4,9,54
51019,3,6,46
51020,4,9,52
51021,11,20,107
51022,5,8,38
51023,3,5,27
51024,5,9,68
51025,0,4,34
51026,6,10,65
51027,3,5,25
51028,0,2,20
51029,0,3,21
51030,3,6,42
51031,1,2,19
51032,0,2,15
51033,8,12,59
51034,3,7,41
51035,4,7,36
51036,6,8,39
51037,4,10,56
51038,0,2,14
51039,4,6,33
51040,5,10,63
51041,15,23,142
51042,7,11,62
51043,7,14,73
51044,5,11,51
51045,5,10,56
51046,5,9,46
51047,7,12,64
51048,2,5,30
51049,7,12,57
51050,0,1,7
51051,8,12,58
51052,6,14,83
51053,4,8,33
51054,6,13,62
51055,3,8,56
51056,5,8,58
51057,1,4,29
51058,2,5,34
51059,9,17,91
51060,2,4,25
51061,7,13,65
51062,9,19,116
51063,3,8,61
51064,2,4,28
51065,2,3,14
51066,3,7,51
51067,4,6,30
51068,7,13,69
51069,3,8,50
51070,10,20,116
51071,14,24,130
51072,6,9,50
51073,1,2,19
51074,3,8,50
51075,9,18,105
51076,7,17,86
51077,3,6,28
51078,10,21,101
51079,6,11,57
51080,0,1,9
51081,4,6,35
51082,2,7,32
51083,19,28,123
51084,8,13,69
51085,7,14,95
51086,3,8,53
51087,4,10,65
51088,3,7,39
51089,4,8,46
51090,8,11,58
51091,9,23,132
51092,6,8,46
51093,2,7,36
51094,16,36,188
51095,8,16,80
51096,6,14,78
51097,8,18,102
51098,8,14,69
51099,13,26,140
51100,5,12,82
51101,0,1,13
51102,0,1,9
51103,1,3,25
51104,6,12,82
51105,5,8,61
51106,4,8,41
51107,7,14,80
51108,3,6,34
51109,3,5,28
51110,3,4,16
51111,6,10,58
51112,9,21,109
51113,6,10,53
51114,4,9,48
51115,7,15,95
51116,3,8,39
51117,11,20,97
51118,0,2,15
51119,9,21,116
51120,5,12,71
51121,6,12,72
51122,6,13,66
51123,1,2,12
51124,5,14,84
51125,10,19,98
51126,8,13,75
51127,7,17,112
51128,18,35,199
51129,2,5,29
51130,10,18,100
51131,13,26,153
51132,5,12,82
51133,3,7,46
51134,11,18,95
51135,7,13,93
51136,9,18,101
51137,2,4,25
51138,1,5,38
51139,2,6,38
51140,3,6,35
51141,7,13,67
51142,10,12,71
51143,6,15,86
51144,4,9,51
51145,0,4,33
51146,9,16,87
51147,11,22,120
51148,8,15,77
51149,3,8,58
51150,0,2,15
51151,3,12,87
51152,3,7,38
51153,3,5,27
51154,2,7,45
51155,6,16,108
51156,9,19,116
51157,9,21,129
51158,7,14,69
51159,3,5,28
51160,5,10,64
51161,8,15,74
51162,7,16,106
51163,7,15,73
51164,3,6,34
51165,0,2,15
51166,7,15,76
51167,5,13,73
51168,5,10,57
51169,4,8,47
51170,2,5,35
51171,13,21,109
